Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
wholesale-gg-earrings-necklace,WHOLESALE  GG  EARRINGS NECKLACE,"<p><strong>DESCRIPTION</strong></p>
<ul>
<li> Color: Antique Gold</li>
<li> Stone: <span data-mce-fragment=""1"">Cubic Zirconia</span>
</li>
<li> Ref. 5454</li>
<li> Material:<br>- Silver alloy - 14k gold plated ( no box )<br>- 925 Sterling Silver<br>
</li>
</ul>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">✈️ <b data-mce-fragment=""1"">Shipping Time </b></span><br data-mce-fragment=""1""></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1""><b data-mce-fragment=""1"">     ( <a href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-fragment=""1"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>
<ul></ul>
<ul></ul>",gucci,,earrings,,TRUE,Title,Default Title,,,,,,0,,0,deny,manual,71.40,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Wholesale-Custom-New-Fashion-Gg-Cc-Earrings-Fashion-Jewelry-Necklace_55c4ef84-06c8-4f55-80d0-67fb9c8a78c0.webp?v=1767945515,1,,,,,,g,,,,,active
wholesale-gg-earrings-necklace,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/WeChatImage_20221105145412_2c61cd78-5ea7-4aac-851e-2d2366b84af5.jpg?v=1767945515,2,,,,,,,,,,,
wholesale-gg-earrings-necklace,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/WeChatImage_20221105145423.jpg?v=1767945515,3,,,,,,,,,,,
wholesale-gg-earrings-necklace,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/WeChatImage_20221105145427_6ced2950-c0e4-4ae3-8542-f326d87aadb6.jpg?v=1767945515,4,,,,,,,,,,,
wholesale-gg-earrings-necklace,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/WeChatImage_20221105145429.jpg?v=1767945515,5,,,,,,,,,,,
wholesale-gg-earrings-necklace,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/WeChatImage_20221105145431_9ef8559d-3740-4301-b100-8187a0a5fe65.jpg?v=1767945515,6,,,,,,,,,,,
wholesale-gg-earrings-necklace,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/WeChatImage_20221105145434_ac38c819-8784-4cc4-8298-37467969b9bd.jpg?v=1767945515,7,,,,,,,,,,,
gg-ball-chain-gold-necklace,GG BALL CHAIN GOLD NECKLACE,"<p><strong>DESCRIPTION</strong></p>
<ul>
<li> Color: Gold</li>
<li> Stone: No</li>
<li> Ref. CC101222</li>
<li>
<span data-mce-fragment=""1""> Material:</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- Silver alloy - 14k gold plated ( no box )</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">- 925 Sterling Silver - 18k Gold Plated </span><br>
</li>
<li><span data-mce-fragment=""1"">Chain Length : 42 - 47cm</span></li>
<li>Our replica products are committed to quality and color when used. They are made 99% similar to the original.</li>
<li><span data-mce-fragment=""1"">After receiving the products, if the customer is not satisfied or has a problem with a manufacturer defect, they can be refunded and exchanged within 1 month.</span></li>
<li><span data-mce-fragment=""1"">You can choose the genuine product box that comes with the selected products at the order shipping line.</span></li>
</ul>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">✈️ <b data-mce-fragment=""1"">Shipping Time </b></span><br data-mce-fragment=""1""></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1""><b data-mce-fragment=""1"">     ( <a href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-fragment=""1"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>",gucci,,necklace,,TRUE,Material,Silver alloy - 14k gold plated ( no box ),,,,,,0,,0,deny,manual,42.00,,FALSE,FALSE,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13338461596958662_69cadc12-8d7b-4ca9-b4cb-ef85080423d5.jpg?v=1767946884,1,,,,,,g,,,,,active
gg-ball-chain-gold-necklace,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13338461570436692_173f2392-9a6b-4c8a-befc-a745329e0d78.jpg?v=1767946884,2,,,,,,,,,,,
gg-ball-chain-gold-necklace,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13338461587305871_aa6ff272-4a96-4f21-b88d-21cded01554f.jpg?v=1767946884,3,,,,,,,,,,,
gg-ball-chain-gold-necklace,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13338461589104331_405c0d80-60e3-4577-8dc9-353ddf4baae7.jpg?v=1767946884,4,,,,,,,,,,,
gg-ball-chain-gold-necklace,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13338461590474960_ae178607-c380-4e48-8e1c-558f265b6ab9.jpg?v=1767946884,5,,,,,,,,,,,
