name,image,category,brand,images,whatsapp_text,badge
"HM KELLY GREY BRACELET",https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20231019105504_83f12051-80ad-4a4c-b326-4ddb52d7507f.jpg?v=1774234928,jewelry,hermes,"https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20231019105504_83f12051-80ad-4a4c-b326-4ddb52d7507f.jpg?v=1774234928|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13342161006370939_52c46313-0c6d-4ea9-9b3a-6252fbc15301.jpg?v=1774234928|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13342161016435297_cc2c0453-4b80-4245-b8d3-398e4eb2ab6f.jpg?v=1774234928|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13342161018000183_0fef011b-9305-400f-9b88-26ba4ce7f1d5.jpg?v=1774234928","Hi I want HM KELLY GREY BRACELET",
"EVER CHAINE DIAMOND",https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294159781642531_f1a01335-5ee9-4c63-8fb0-f6b0d5fc3636.jpg?v=1774234998,jewelry,hermes,"https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294159781642531_f1a01335-5ee9-4c63-8fb0-f6b0d5fc3636.jpg?v=1774234998|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294159799130499_0c8b86a9-2062-46cb-96b1-f92ee7edfada.jpg?v=1774234998|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294159800029028_22ba6b9c-ecda-4b15-9a32-5f1642bf4fb1.jpg?v=1774234998|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294159798035363_19a28947-a5bc-4e5c-b0a4-6b157deda133.jpg?v=1774234998|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294159796031763_ceda0d48-4ba4-437d-9864-bc79f4beeaea.jpg?v=1774234998|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294159801040205_fbd71af6-4379-4e9c-aabd-e01cfa7224b9.jpg?v=1774234998","Hi I want EVER CHAINE DIAMOND",
"H BRACELET 12MM GOLD",https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294925326997846_cf6e26f6-613b-4c18-9d3b-b2ad91e69fde.jpg?v=1774235005,jewelry,hermes,"https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294925326997846_cf6e26f6-613b-4c18-9d3b-b2ad91e69fde.jpg?v=1774235005|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294925329581882_a97b18e4-3157-4ff0-bb22-31d3ffdd3f1b.jpg?v=1774235006|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294925327879419_a89a94da-2155-4b72-9324-6a5ed807d455.jpg?v=1774235006|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294925328790174_75cd5663-4dfb-4b44-8ef3-4b9065024c66.jpg?v=1774235005|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294925330479121_481711c8-e948-4c0d-81a8-e8a1ff9714a8.jpg?v=1774235005|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294925314187100_0a396136-3a49-48ef-889c-c2af577060e8.jpg?v=1774235005","Hi I want H BRACELET 12MM GOLD",
"H GREY BRACELET",https://cdn.shopify.com/s/files/1/0912/9351/6071/files/KH06380_b4953adc-d199-4530-b846-e24ba250b611.jpg?v=1774235061,jewelry,hermes,"https://cdn.shopify.com/s/files/1/0912/9351/6071/files/KH06380_b4953adc-d199-4530-b846-e24ba250b611.jpg?v=1774235061|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/KH06398_55958675-9e25-4966-809f-b9932e3ec085.jpg?v=1774235061|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/KH06280_22a96211-0f23-4b18-8893-34db933addce.jpg?v=1774235061|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/KH06263_6180b9bf-eae1-4216-b8bf-9ed33d030229.jpg?v=1774235061|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/KH06292_7f13700b-f163-4e2b-af48-aea15e630cbc.jpg?v=1774235061|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13286973579886134_abb265d3-65fe-4075-988d-aee872f51fe8.jpg?v=1774235061|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/KH06404_fefaae38-c931-4256-97f9-6bec05138059.jpg?v=1774235061","Hi I want H GREY BRACELET",
"MINI POP H GOLD EARRINGS GREY",https://cdn.shopify.com/s/files/1/0912/9351/6071/files/hermes_mini_pop_h_earrings_1631371376_f6b363a0_e851c2d9-756c-483c-a97c-e3955102d08e.jpg?v=1774234543,jewelry,hermes,"https://cdn.shopify.com/s/files/1/0912/9351/6071/files/hermes_mini_pop_h_earrings_1631371376_f6b363a0_e851c2d9-756c-483c-a97c-e3955102d08e.jpg?v=1774234543|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13291406685499662_aed920de-b09a-4614-ba75-18c87c270448.jpg?v=1774234543|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13291406706375129_a9e70c42-468f-4a7a-9dc3-69e504afe4c8.jpg?v=1774234543|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13291406708974944_f257703f-fdca-46f2-986f-0abb3d6df0ce.jpg?v=1774234543|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13291406703096689_9e04319b-117d-47f3-b5d5-437110785142.jpg?v=1774234543|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13291406704491299_3a775123-dc6e-4706-809b-ed1aca8e82c7.jpg?v=1774234543","Hi I want MINI POP H GOLD EARRINGS GREY",
"EVER CHAINE LONG NECKLACE",https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13305288408570475_7ca1a3d3-714b-4d82-bd45-e207a1e3ffd2.jpg?v=1774234636,jewelry,hermes,"https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13305288408570475_7ca1a3d3-714b-4d82-bd45-e207a1e3ffd2.jpg?v=1774234636|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13305288421537806_e171bfe0-ea6e-46b4-9c73-14e48570ef24.jpg?v=1774234636|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13305288423182729_77e3f2d0-d62b-4e49-869b-e81a3ea29ff3.jpg?v=1774234636|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13305288424619918_e1bacae6-0806-4932-8d01-98e0be41bb37.jpg?v=1774234636","Hi I want EVER CHAINE LONG NECKLACE",
"POP H SILVER FULL DIAMOND NECKLACE",https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20230220140826_6122b4ba-8709-4eda-880b-1c0be8ea800c.jpg?v=1774234668,jewelry,hermes,"https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20230220140826_6122b4ba-8709-4eda-880b-1c0be8ea800c.jpg?v=1774234668|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20230220140840_b227f335-94d0-493f-be6e-73ec96fcdc6b.jpg?v=1774234669|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20230220140843_365b131c-de23-4f21-9344-7a38c04015c5.jpg?v=1774234668|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20230220140846_3e0709d8-21b5-48f4-a86f-3de0aebebe9c.jpg?v=1774234668|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20230220140849_14be0361-849e-42db-9d40-9eca231ff954.jpg?v=1774234669|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20230220140852_75ae3ce0-27a5-4c63-9c10-b379cecbdde1.jpg?v=1774234668|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20230220140858_46d8af79-0cbc-43dd-b2af-72bbd2e17655.jpg?v=1774234669|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20230220140836_bee59889-91b5-44be-baf3-7854e4b2a3f2.jpg?v=1774234668|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20230220140921_6f39fe9a-1078-41a3-b22d-3df646710956.jpg?v=1774234668","Hi I want POP H SILVER FULL DIAMOND NECKLACE",
"H BRACELET ROMANTIC BLUE 12MM",https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13295619470711041_d6690973-cceb-49c4-bf98-2b6842f1ea82.jpg?v=1774234808,jewelry,hermes,"https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13295619470711041_d6690973-cceb-49c4-bf98-2b6842f1ea82.jpg?v=1774234808|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13286973579886134_87975ad8-c759-467d-a494-a0441b754432.jpg?v=1774234807|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13286973580787866_3e5ca8eb-3812-42e9-be29-222f099fd13f.jpg?v=1774234807|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/hermes-clic-h-bracelet-in-enamel-with-rose-gold-plated-hardware-parme-1_ff3ff08a-7f8c-4556-8841-5ccc083eaee1.jpg?v=1774234807|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/ScreenShot_2026-03-05_113032_935.png?v=1774234808|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/ScreenShot_2026-03-05_113045_783_6e3b5f5d-abde-47f9-af01-322e53b63949.png?v=1774234807","Hi I want H BRACELET ROMANTIC BLUE 12MM",
"CHAINE SILVER LARGE OPEN BRACELET",https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294337553495249_ab0c649f-1534-4d6d-b8fd-aeba4845b04f.jpg?v=1774235007,jewelry,hermes,"https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294337553495249_ab0c649f-1534-4d6d-b8fd-aeba4845b04f.jpg?v=1774235007|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294337581795218_88da2eba-41ff-41c9-a362-bf8e01bd32de.jpg?v=1774235007|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294337583494807_7173e509-8abe-4601-91d9-c8652607a590.jpg?v=1774235007|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294337584294767_b538fee5-8c65-4a3c-8258-1461c7480ee3.jpg?v=1774235007|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294337580893733_2b9ef23a-4039-44f2-a1f4-a691bf47e5cd.jpg?v=1774235007|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294337582594735_bfa2b06c-945f-4e42-a96a-b08167454ad3.jpg?v=1774235007|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13294337585096884_f083d295-0e84-4be9-ae94-3cd087852b78.jpg?v=1774235007","Hi I want CHAINE SILVER LARGE OPEN BRACELET",
"KELLY SILVER DIAMOND BRACELET",https://cdn.shopify.com/s/files/1/0912/9351/6071/files/kelly-bracelet-small-model--110015B00-front-1-300-0-1000-1000_b_eb446732-97fd-464a-afa4-f2b0013e7ada.jpg?v=1774235102,jewelry,hermes,"https://cdn.shopify.com/s/files/1/0912/9351/6071/files/kelly-bracelet-small-model--110015B00-front-1-300-0-1000-1000_b_eb446732-97fd-464a-afa4-f2b0013e7ada.jpg?v=1774235102|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13308545737353490_e6b60739-0991-4452-8e5b-93c4665455fe.jpg?v=1774235103|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13308545726085202_1106bd02-bc90-40d3-8ae0-134477aacef6.jpg?v=1774235102|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13308545739878547_38b350ed-7229-444b-b767-d61e9b329971.jpg?v=1774235103|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13308545742120353_51d49210-ae32-4017-b2be-ca7b1eb4f751.jpg?v=1774235103|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13308545752983978_450ac9bd-de29-4939-968c-c148b0c4344e.jpg?v=1774235103","Hi I want KELLY SILVER DIAMOND BRACELET",
