name,image,category,brand,images,whatsapp_text,badge
"Miu Miu Regard Sunglassess Brown Acetate",https://cdn.shopify.com/s/files/1/0912/9351/6071/files/ScreenShot_2026-04-29_091200_205.png?v=1777458223,accessories,miumiu,"https://cdn.shopify.com/s/files/1/0912/9351/6071/files/ScreenShot_2026-04-29_091200_205.png?v=1777458223|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/ScreenShot_2026-04-29_091210_833.png?v=1777458223|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20260429084110_570_57.jpg?v=1777458223|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20260429084112_571_57.jpg?v=1777458223|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20260429084113_572_57.jpg?v=1777458223|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20260429084115_574_57.jpg?v=1777458223|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20260429084114_573_57.jpg?v=1777458223|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20260429084117_575_57.jpg?v=1777458223|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20260429084118_576_57.jpg?v=1777458223","Hi I want Miu Miu Regard Sunglassess Brown Acetate",
"Miumiu Sunglasses Brown Acetate",https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20260525085739_209_32.jpg?v=1779758894,accessories,miumiu,"https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20260525085739_209_32.jpg?v=1779758894|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20260525085740_210_32.jpg?v=1779758894|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/Image_20260525085741_211_32.jpg?v=1779758894","Hi I want Miumiu Sunglasses Brown Acetate",
"Miumiu Sunglasses SMU04Z",https://cdn.shopify.com/s/files/1/0912/9351/6071/files/ScreenShot_2026-05-08_105744_809.png?v=1778316261,accessories,miumiu,"https://cdn.shopify.com/s/files/1/0912/9351/6071/files/ScreenShot_2026-05-08_105744_809.png?v=1778316261|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13422685707323893.jpg?v=1778316262|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13422685705915216.jpg?v=1778316262|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13422685700513489.jpg?v=1778316262|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13422685701904715.jpg?v=1778316262|https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13422685703144043.jpg?v=1778316262","Hi I want Miumiu Sunglasses SMU04Z",
