Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
hardwear-drop-diamonds-earrings,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13302171615956894_7ac9d6ec-c5f4-44f7-80e3-2f7853425db0.jpg?v=1767945637,5,,,,,,,,,,,
hardwear-drop-diamonds-earrings,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13302171618055285_b573ebad-e2ca-4682-8f48-59e7ead9c1e2.jpg?v=1767945636,6,,,,,,,,,,,
hardwear-drop-diamonds-earrings,,"<video controls=""controls"" style=""max-width: 100%; height: auto;"">
  <source src=""https://cdn.shopify.com/videos/c/o/v/d733b3570bad44a8a3dc05092a60d160.mp4?v=1603698625"" type=""video/mp4"">
Your browser does not support our video.
</source></video>
<p><strong>DESCRIPTION</strong></p>
<ul>
<li> Color: Silver , Pink Gold</li>
<li> Stone: Cubic Zirconia</li>
<li> Ref. <span data-mce-fragment=""1"">8940</span>
</li>
<li>Material:<br>-<span> </span><span data-mce-fragment=""1"">Silver alloy - 14k gold plated ( no box )</span><br>- 925 Sterling Silver - 18k Gold Plated</li>
<li>Our replica products are committed to quality and color when used. They are made 99% similar to the original.</li>
<li><span data-mce-fragment=""1"">After receiving the products, if the customer is not satisfied or has a problem with a manufacturer defect, they can be refunded and exchanged within 1 month.</span></li>
<li><span data-mce-fragment=""1"">You can choose the genuine product box that comes with the selected products at the order shipping line.</span></li>
</ul>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">✈️ <b data-mce-fragment=""1"">Shipping Time </b></span><br data-mce-fragment=""1""></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1""><b data-mce-fragment=""1"">     ( <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>
<ul></ul>
<ul></ul>",tiffany,,earrings,,TRUE,Material,Silver alloy - 14k gold plated ( no box ),Color,Silver,,,,0,,0,deny,manual,47.25,,TRUE,FALSE,,,,,,,,,g,,,,,active
hardwear-drop-diamonds-earrings,,"<video controls=""controls"" style=""max-width: 100%; height: auto;"">
  <source src=""https://cdn.shopify.com/videos/c/o/v/d733b3570bad44a8a3dc05092a60d160.mp4?v=1603698625"" type=""video/mp4"">
Your browser does not support our video.
</source></video>
<p><strong>DESCRIPTION</strong></p>
<ul>
<li> Color: Silver , Pink Gold</li>
<li> Stone: Cubic Zirconia</li>
<li> Ref. <span data-mce-fragment=""1"">8940</span>
</li>
<li>Material:<br>-<span> </span><span data-mce-fragment=""1"">Silver alloy - 14k gold plated ( no box )</span><br>- 925 Sterling Silver - 18k Gold Plated</li>
<li>Our replica products are committed to quality and color when used. They are made 99% similar to the original.</li>
<li><span data-mce-fragment=""1"">After receiving the products, if the customer is not satisfied or has a problem with a manufacturer defect, they can be refunded and exchanged within 1 month.</span></li>
<li><span data-mce-fragment=""1"">You can choose the genuine product box that comes with the selected products at the order shipping line.</span></li>
</ul>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">✈️ <b data-mce-fragment=""1"">Shipping Time </b></span><br data-mce-fragment=""1""></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1""><b data-mce-fragment=""1"">     ( <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>
<ul></ul>
<ul></ul>",tiffany,,earrings,,TRUE,Material,925 Sterling Silver - 18k Gold Plated,Color,Gold,,,,0,,0,deny,manual,82.95,,TRUE,FALSE,,,,,,,,,g,,,,,active
hardwear-drop-diamonds-earrings,,"<video controls=""controls"" style=""max-width: 100%; height: auto;"">
  <source src=""https://cdn.shopify.com/videos/c/o/v/d733b3570bad44a8a3dc05092a60d160.mp4?v=1603698625"" type=""video/mp4"">
Your browser does not support our video.
</source></video>
<p><strong>DESCRIPTION</strong></p>
<ul>
<li> Color: Silver , Pink Gold</li>
<li> Stone: Cubic Zirconia</li>
<li> Ref. <span data-mce-fragment=""1"">8940</span>
</li>
<li>Material:<br>-<span> </span><span data-mce-fragment=""1"">Silver alloy - 14k gold plated ( no box )</span><br>- 925 Sterling Silver - 18k Gold Plated</li>
<li>Our replica products are committed to quality and color when used. They are made 99% similar to the original.</li>
<li><span data-mce-fragment=""1"">After receiving the products, if the customer is not satisfied or has a problem with a manufacturer defect, they can be refunded and exchanged within 1 month.</span></li>
<li><span data-mce-fragment=""1"">You can choose the genuine product box that comes with the selected products at the order shipping line.</span></li>
</ul>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">✈️ <b data-mce-fragment=""1"">Shipping Time </b></span><br data-mce-fragment=""1""></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1""><b data-mce-fragment=""1"">     ( <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>
<ul></ul>
<ul></ul>",tiffany,,earrings,,TRUE,Material,925 Sterling Silver - 18k Gold Plated,Color,Silver,,,,0,,0,deny,manual,82.95,,TRUE,FALSE,,,,,,,,,g,,,,,active
lock-bracelet,LOCK BRACELET,"<video controls=""controls"" style=""max-width: 100%; height: auto;"">
  <source src=""https://cdn.shopify.com/videos/c/o/v/d80b3fbc38c4413db8f2abfa71ab6ea8.mp4?v=1603698625"" type=""video/mp4"">
Your browser does not support our video.
</source></video>
<p><strong>DESCRIPTION</strong></p>
<ul>
<li>Color: Pink Gold, Gold, Silver</li>
<li>Stone: No</li>
<li>Ref. B6032613</li>
<li>Material:<br>- <span data-mce-fragment=""1"">Silver alloy - 14k gold plated ( no box )</span><br>- 925 Sterling Silver - 18k Gold Plated <br>
</li>
<li>Size : 16, 17</li>
</ul>
<p> <span data-mce-fragment=""1"">✈️ <b>Shipping Time </b></span><br></p>
<ul>
<li><span data-mce-fragment=""1""><b>     ( <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>
<ul></ul>",tiffany,,bracelet,,TRUE,Material,Silver alloy - 14k gold plated ( no box ),Size,16,Color,Gold,,0,,0,deny,manual,52.50,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/tiffany-lockbangle-70185601_1043570_ED_M_019f22d8-c5e2-4853-8dcc-3e2e9adf388d.jpg?v=1767947253,1,,,,,,g,,,,,active
lock-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13324798390599682_932efab5-7947-46a4-b526-08e7c0c6395b.jpg?v=1767947253,2,,,,,,,,,,,
lock-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13324798406486005_5746e19a-5773-4256-9f50-a5499f91eb0c.jpg?v=1767947253,3,,,,,,,,,,,
lock-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13324798411786301_11d5a3a4-473d-4893-bc99-79159735010d.jpg?v=1767947253,4,,,,,,,,,,,
lock-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13324798413093322_6591d900-0619-46d4-b9b5-bec7cf04039b.jpg?v=1767947253,5,,,,,,,,,,,
lock-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13324798414286150_b51541dc-5ad0-4ceb-8ce8-b8ebf9d73ad9.jpg?v=1767947253,6,,,,,,,,,,,
lock-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0912/9351/6071/files/13324798415486214_5f5acad4-0e99-454b-b3a4-f31ed3c4aac6.jpg?v=1767947253,7,,,,,,,,,,,
lock-bracelet,,"<video controls=""controls"" style=""max-width: 100%; height: auto;"">
  <source src=""https://cdn.shopify.com/videos/c/o/v/d80b3fbc38c4413db8f2abfa71ab6ea8.mp4?v=1603698625"" type=""video/mp4"">
Your browser does not support our video.
</source></video>
<p><strong>DESCRIPTION</strong></p>
<ul>
<li>Color: Pink Gold, Gold, Silver</li>
<li>Stone: No</li>
<li>Ref. B6032613</li>
<li>Material:<br>- <span data-mce-fragment=""1"">Silver alloy - 14k gold plated ( no box )</span><br>- 925 Sterling Silver - 18k Gold Plated <br>
</li>
<li>Size : 16, 17</li>
</ul>
<p> <span data-mce-fragment=""1"">✈️ <b>Shipping Time </b></span><br></p>
<ul>
<li><span data-mce-fragment=""1""><b>     ( <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>
<ul></ul>",tiffany,,bracelet,,TRUE,Material,Silver alloy - 14k gold plated ( no box ),Size,16,Color,Silver,,0,,0,deny,manual,52.50,,TRUE,FALSE,,,,,,,,,g,,,,,active
lock-bracelet,,"<video controls=""controls"" style=""max-width: 100%; height: auto;"">
  <source src=""https://cdn.shopify.com/videos/c/o/v/d80b3fbc38c4413db8f2abfa71ab6ea8.mp4?v=1603698625"" type=""video/mp4"">
Your browser does not support our video.
</source></video>
<p><strong>DESCRIPTION</strong></p>
<ul>
<li>Color: Pink Gold, Gold, Silver</li>
<li>Stone: No</li>
<li>Ref. B6032613</li>
<li>Material:<br>- <span data-mce-fragment=""1"">Silver alloy - 14k gold plated ( no box )</span><br>- 925 Sterling Silver - 18k Gold Plated <br>
</li>
<li>Size : 16, 17</li>
</ul>
<p> <span data-mce-fragment=""1"">✈️ <b>Shipping Time </b></span><br></p>
<ul>
<li><span data-mce-fragment=""1""><b>     ( <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>
<ul></ul>",tiffany,,bracelet,,TRUE,Material,Silver alloy - 14k gold plated ( no box ),Size,16,Color,Pink Gold,,0,,0,deny,manual,52.50,,TRUE,FALSE,,,,,,,,,g,,,,,active
lock-bracelet,,"<video controls=""controls"" style=""max-width: 100%; height: auto;"">
  <source src=""https://cdn.shopify.com/videos/c/o/v/d80b3fbc38c4413db8f2abfa71ab6ea8.mp4?v=1603698625"" type=""video/mp4"">
Your browser does not support our video.
</source></video>
<p><strong>DESCRIPTION</strong></p>
<ul>
<li>Color: Pink Gold, Gold, Silver</li>
<li>Stone: No</li>
<li>Ref. B6032613</li>
<li>Material:<br>- <span data-mce-fragment=""1"">Silver alloy - 14k gold plated ( no box )</span><br>- 925 Sterling Silver - 18k Gold Plated <br>
</li>
<li>Size : 16, 17</li>
</ul>
<p> <span data-mce-fragment=""1"">✈️ <b>Shipping Time </b></span><br></p>
<ul>
<li><span data-mce-fragment=""1""><b>     ( <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>
<ul></ul>",tiffany,,bracelet,,TRUE,Material,Silver alloy - 14k gold plated ( no box ),Size,17,Color,Gold,,0,,0,deny,manual,52.50,,TRUE,FALSE,,,,,,,,,g,,,,,active
lock-bracelet,,"<video controls=""controls"" style=""max-width: 100%; height: auto;"">
  <source src=""https://cdn.shopify.com/videos/c/o/v/d80b3fbc38c4413db8f2abfa71ab6ea8.mp4?v=1603698625"" type=""video/mp4"">
Your browser does not support our video.
</source></video>
<p><strong>DESCRIPTION</strong></p>
<ul>
<li>Color: Pink Gold, Gold, Silver</li>
<li>Stone: No</li>
<li>Ref. B6032613</li>
<li>Material:<br>- <span data-mce-fragment=""1"">Silver alloy - 14k gold plated ( no box )</span><br>- 925 Sterling Silver - 18k Gold Plated <br>
</li>
<li>Size : 16, 17</li>
</ul>
<p> <span data-mce-fragment=""1"">✈️ <b>Shipping Time </b></span><br></p>
<ul>
<li><span data-mce-fragment=""1""><b>     ( <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>
<ul></ul>",tiffany,,bracelet,,TRUE,Material,Silver alloy - 14k gold plated ( no box ),Size,17,Color,Silver,,0,,0,deny,manual,52.50,,TRUE,FALSE,,,,,,,,,g,,,,,active
lock-bracelet,,"<video controls=""controls"" style=""max-width: 100%; height: auto;"">
  <source src=""https://cdn.shopify.com/videos/c/o/v/d80b3fbc38c4413db8f2abfa71ab6ea8.mp4?v=1603698625"" type=""video/mp4"">
Your browser does not support our video.
</source></video>
<p><strong>DESCRIPTION</strong></p>
<ul>
<li>Color: Pink Gold, Gold, Silver</li>
<li>Stone: No</li>
<li>Ref. B6032613</li>
<li>Material:<br>- <span data-mce-fragment=""1"">Silver alloy - 14k gold plated ( no box )</span><br>- 925 Sterling Silver - 18k Gold Plated <br>
</li>
<li>Size : 16, 17</li>
</ul>
<p> <span data-mce-fragment=""1"">✈️ <b>Shipping Time </b></span><br></p>
<ul>
<li><span data-mce-fragment=""1""><b>     ( <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>
<ul></ul>",tiffany,,bracelet,,TRUE,Material,Silver alloy - 14k gold plated ( no box ),Size,17,Color,Pink Gold,,0,,0,deny,manual,52.50,,TRUE,FALSE,,,,,,,,,g,,,,,active
lock-bracelet,,"<video controls=""controls"" style=""max-width: 100%; height: auto;"">
  <source src=""https://cdn.shopify.com/videos/c/o/v/d80b3fbc38c4413db8f2abfa71ab6ea8.mp4?v=1603698625"" type=""video/mp4"">
Your browser does not support our video.
</source></video>
<p><strong>DESCRIPTION</strong></p>
<ul>
<li>Color: Pink Gold, Gold, Silver</li>
<li>Stone: No</li>
<li>Ref. B6032613</li>
<li>Material:<br>- <span data-mce-fragment=""1"">Silver alloy - 14k gold plated ( no box )</span><br>- 925 Sterling Silver - 18k Gold Plated <br>
</li>
<li>Size : 16, 17</li>
</ul>
<p> <span data-mce-fragment=""1"">✈️ <b>Shipping Time </b></span><br></p>
<ul>
<li><span data-mce-fragment=""1""><b>     ( <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>
<ul></ul>",tiffany,,bracelet,,TRUE,Material,925 Sterling Silver - 18k Gold Plated,Size,16,Color,Gold,,0,,0,deny,manual,127.05,,TRUE,FALSE,,,,,,,,,g,,,,,active
lock-bracelet,,"<video controls=""controls"" style=""max-width: 100%; height: auto;"">
  <source src=""https://cdn.shopify.com/videos/c/o/v/d80b3fbc38c4413db8f2abfa71ab6ea8.mp4?v=1603698625"" type=""video/mp4"">
Your browser does not support our video.
</source></video>
<p><strong>DESCRIPTION</strong></p>
<ul>
<li>Color: Pink Gold, Gold, Silver</li>
<li>Stone: No</li>
<li>Ref. B6032613</li>
<li>Material:<br>- <span data-mce-fragment=""1"">Silver alloy - 14k gold plated ( no box )</span><br>- 925 Sterling Silver - 18k Gold Plated <br>
</li>
<li>Size : 16, 17</li>
</ul>
<p> <span data-mce-fragment=""1"">✈️ <b>Shipping Time </b></span><br></p>
<ul>
<li><span data-mce-fragment=""1""><b>     ( <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>
<ul></ul>",tiffany,,bracelet,,TRUE,Material,925 Sterling Silver - 18k Gold Plated,Size,16,Color,Silver,,0,,0,deny,manual,127.05,,TRUE,FALSE,,,,,,,,,g,,,,,active
lock-bracelet,,"<video controls=""controls"" style=""max-width: 100%; height: auto;"">
  <source src=""https://cdn.shopify.com/videos/c/o/v/d80b3fbc38c4413db8f2abfa71ab6ea8.mp4?v=1603698625"" type=""video/mp4"">
Your browser does not support our video.
</source></video>
<p><strong>DESCRIPTION</strong></p>
<ul>
<li>Color: Pink Gold, Gold, Silver</li>
<li>Stone: No</li>
<li>Ref. B6032613</li>
<li>Material:<br>- <span data-mce-fragment=""1"">Silver alloy - 14k gold plated ( no box )</span><br>- 925 Sterling Silver - 18k Gold Plated <br>
</li>
<li>Size : 16, 17</li>
</ul>
<p> <span data-mce-fragment=""1"">✈️ <b>Shipping Time </b></span><br></p>
<ul>
<li><span data-mce-fragment=""1""><b>     ( <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"" data-mce-href=""https://cdn.shopify.com/s/files/1/0582/0160/4296/files/shipping_time.png?v=1638177043"">Click Here</a>)</b></span></li>
</ul>
<ul></ul>",tiffany,,bracelet,,TRUE,Material,925 Sterling Silver - 18k Gold Plated,Size,16,Color,Pink Gold,,0,,0,deny,manual,127.05,,TRUE,FALSE,,,,,,,,,g,,,,,active
